ID	DOCULECT	CONCEPT	VALUE	TOKENS	LANGID	COGID	ALIGNMENT	CONCEPT_PORTUGUESE	CONCEPTICON_ID	CONCEPT_ORIGINAL_LISTS	SOURCE
1935	Baniwa	GOOD	mátsia	m á ts i a	2	627	m á ts i a - - - - - -		1035	good	Ramirez 2001
1937	Baré	GOOD		i d u a r i	3	331			1035	good	Oliveira 93
1939	Kabiyari	GOOD	tʃuni-ka	tʃ u n i k a	4	332			1035	good	Epps
1941	Piapoco	GOOD	cajábéeri	k a j á b é: ɾ i	5	248			1035	good	Epps
1943	Resigaro	GOOD	kaŝó?	k a ʃ ó ʔ	6	248			1035	good	Epps
1945	Tariana	GOOD		m a c̃ í: t e	7	627	m a c̃ í: - t e - - - -		1035	good	Aikhenvald 2001
1947	Tariana	GOOD		m a c̃ á i t e	7	627	m a c̃ á i t e - - - -		1035	good	Aikhenvald 2001
1949	Yukuna	GOOD	palani	p a l a n i	9	337			1035	good	Epps
1953	Warekena	GOOD		a n e t u a	8	336			1035	good	Aikhenvald 2012
2990	Baniwa_Waliperidakenai	GOOD	matʃiadaɽi	m a tʃ i a d a ɽ i	11	627	m a tʃ i a d a ɽ i - -	bom	1035	good	Bruzzi Alves da Silva 1961
2992	Baniwa_Hohoodene	GOOD	matʃiadza	m a tʃ i a dz a	4	627	m a tʃ i a dz a - - - -	bom	1035	good	Bruzzi Alves da Silva 1961
2996	Baniwa_Dzurema	GOOD	matʃia	m a tʃ i a	2	627	m a tʃ i a - - - - - -	bom	1035	good	Bruzzi Alves da Silva 1961
2998	Baniwa_Mauliene	GOOD	matʃia	m a tʃ i a	8	627	m a tʃ i a - - - - - -	bom	1035	good	Bruzzi Alves da Silva 1961
3000	Koripako_Kumadene	GOOD	matʃia	m a tʃ i a	7	627	m a tʃ i a - - - - - -	bom	1035	good	Bruzzi Alves da Silva 1961
3002	Baniwa_Kowaidakenai	GOOD	matʃiakani	m a tʃ i a k a n i	5	627	m a tʃ i a k a n i - -	bom	1035	good	Bruzzi Alves da Silva 1961
3004	Baniwa_Dzawinai	GOOD	matʃia	m a tʃ i a	14	627	m a tʃ i a - - - - - -	bom	1035	good	Bruzzi Alves da Silva 1961
3006	Tariana_Bruzzi	GOOD	mãsiamãnuka	m ã s i a m ã n u k a	12	627	m ã s i a m ã n u k a	bom	1035	good	Bruzzi Alves da Silva 1961
3008	Koripako_aha	GOOD	matsiadali	m a ts i a d a l i	1	627	m a ts i a d a l i - -	bom	1035	good	Granadillo 2006
3010	Koripako_ehe	GOOD	matsia	m a ts i a	3	627	m a ts i a - - - - - -	bom	1035	good	Granadillo 2006
3012	Koripako_oho	GOOD	matsiadale	m a ts i a d a l e	10	627	m a ts i a d a l e - -	bom	1035	good	Granadillo 2006
3014	Koripako_name	GOOD	matsia	m a ts i a	9	627	m a ts i a - - - - - -	bom	1035	good	Granadillo 2006
3018	Werekena_Baniva	GOOD	wɛdɐnali	w ɛ d ɐ n a l i	13	628		bom	1035	good	Bruzzi Alves da Silva 1961
5008	Kauixana	GOOD	põʔme-hɨ̃	p õ ʔ m e- h ɨ̃	15	249	- p - õ ʔ m e- h ɨ̃	bom			
6001	Kauixana	GOOD	(p)oʔma	[ p ] o ʔ m a	15	249	[ p ] o ʔ m a - -				
6002	Kauixana	GOOD	popí-hɨ̃	p o p í- h ɨ̃	15	249	- p - o p - í- h ɨ̃				
6017	Kauixana	GOOD	sipoɾe	s i p o ɾ e	15	21538	s i p o ɾ e	verde 			
6137	Yumana	GOOD	jiatéja	j ia t é j a	16	250	j ia t é j a	bom			Ramirez 2020
6139	Yumana	GOOD	patʃi	p a tʃ i	16	252	p a tʃ i	bom			Ramirez 2020
6141	Yumana	GOOD	jelo	j e l o	16	250	j e l o	bom			Ramirez 2020
6142	Yumana	GOOD	jele	j e l e	16	250	j e l e	bom			Ramirez 2020
6230	Passé	GOOD	keihada	k ei h a d a	17	248	k ei h a d a	bom			Ramirez 2020
6234	Passé	GOOD	kehiada	k e h ia d a	17	248	k e h ia d a	bom			Ramirez 2020
6235	Passé	GOOD	khiakho	kh ia kh o	17	253	kh ia kh o	bom			Ramirez 2020
1955	Achagua	FAT (ORGANIC SUBSTANCE)	júuwika	j uu w i k a	1	338			323	grease	Melendez 2011
1957	Baniwa	FAT (ORGANIC SUBSTANCE)	íitti	í i tt i	2	649	( - í ) i tt i - -		323	grease	Ramirez 2001
1959	Baré	FAT (ORGANIC SUBSTANCE)		w i tʃ i r e	3	649	( - w ) i tʃ i r e		323	grease	Oliveira 93
1961	Kabiyari	FAT (ORGANIC SUBSTANCE)	íʔit̪i	í ʔ i t̪ i	4	649	( í ʔ ) i t̪ i - -		323	grease	Epps
1963	Piapoco	FAT (ORGANIC SUBSTANCE)	iséená	i s é: n á	5	649	( - - ) i s é: n á		323	grease	Epps
1965	Resigaro	FAT (ORGANIC SUBSTANCE)	phedee?kátasí	pʰ e d ee ʔ k á t a s í	6	109	( - - - - ) - - pʰ e d ee ( ʔ k á t a s í )		323	grease	Allin 1979
1967	Tariana	FAT (ORGANIC SUBSTANCE)		d í s i	7	649	( - d ) í s i - -		323	grease	Aikhenvald 2001
1969	Yukuna	FAT (ORGANIC SUBSTANCE)	jilaji	h i l a h i	9	107	- h i l a h - i - - - -		323	grease	Epps
1971	Warekena	FAT (ORGANIC SUBSTANCE)		ʃ i p a	8	106	- ʃ i p a		323	grease	Aikhenvald 2012
2474	Baniwa_Waliperidakenai	FAT (ORGANIC SUBSTANCE)	ɽiːpi	ɽ iː p i	11	109	( ɽ - - - ) - iː p i - - ( - - - - - - - )	gordura	323	grease	Bruzzi Alves da Silva 1961
2476	Baniwa_Hohoodene	FAT (ORGANIC SUBSTANCE)	ɽiːti	ɽ iː t i	4	649	( - ɽ ) iː t i - -	gordura	323	grease	Bruzzi Alves da Silva 1961
2478	Baniwa_Dzurema	FAT (ORGANIC SUBSTANCE)	keːpɛdaɽi	k eː p ɛ d a ɽ i	2	109	( - - - - ) k eː p ɛ d a ( ɽ i - - - - - )	gordura	323	grease	Bruzzi Alves da Silva 1961
2480	Baniwa_Mauliene	FAT (ORGANIC SUBSTANCE)	ɽiːti	ɽ iː t i	8	649	( - ɽ ) iː t i - -	gordura	323	grease	Bruzzi Alves da Silva 1961
2482	Koripako_Kumadene	FAT (ORGANIC SUBSTANCE)	ɽiːti	ɽ iː t i	7	649	( - ɽ ) iː t i - -	gordura	323	grease	Bruzzi Alves da Silva 1961
2486	Tariana_Kumadene	FAT (ORGANIC SUBSTANCE)	pɛmekapidapɛ	p ɛ m e k a p i d a p ɛ	6	109	( p ɛ m e ) k a p i d a ( p ɛ - - - - - )	gordura	323	grease	Bruzzi Alves da Silva 1961
2488	Baniwa_Kowaidakenai	FAT (ORGANIC SUBSTANCE)	ʐuika	ʐ u i k a	5	338		gordura	323	grease	Bruzzi Alves da Silva 1961
2490	Baniwa_Dzawinai	FAT (ORGANIC SUBSTANCE)	ɽiːti	ɽ iː t i	14	649	( - ɽ ) iː t i - -	gordura	323	grease	Bruzzi Alves da Silva 1961
2492	Tariana_Bruzzi	FAT (ORGANIC SUBSTANCE)	ketsiː	k e ts iː	12	649	( - k ) e ts iː - -	gordura	323	grease	Bruzzi Alves da Silva 1961
2494	Koripako_aha	FAT (ORGANIC SUBSTANCE)	liːti	l iː t i	1	649	( - l ) iː t i - -	gordura	323	grease	Granadillo 2006
2496	Koripako_ehe	FAT (ORGANIC SUBSTANCE)	litavana	l i t a v a n a	3	107	l - i t a v a n a - - -	gordura	323	grease	Granadillo 2006
2498	Koripako_oho	FAT (ORGANIC SUBSTANCE)	liːti	l iː t i	10	649	( - l ) iː t i - -	gordura	323	grease	Granadillo 2006
2500	Koripako_name	FAT (ORGANIC SUBSTANCE)	liːti	l iː t i	9	649	( - l ) iː t i - -	gordura	323	grease	Granadillo 2006
2502	Werekena_Baniva	FAT (ORGANIC SUBSTANCE)	asiːpa	a s iː p a	13	106	a s iː p a	gordura	323	grease	Bruzzi Alves da Silva 1961
5031	Kauixana	FAT (ORGANIC SUBSTANCE)	ts-imétsi	ts- i m é ts i	15	21526	ts- i m é ts i	gordura			
5096	Kauixana	FAT (ORGANIC SUBSTANCE)	(a)motse	[ a ] m o ts e	15	21527	[ a ] m o ts e				
6158	Yumana	FAT (ORGANIC SUBSTANCE)	muturejelha	m u t u r e j e l h a	16	254	m u t u r e j e l h a	gordura			Ramirez 2020
6197	Passé	FAT (ORGANIC SUBSTANCE)	[ekporu]-r-i	[ e k p o r u ]- r- i	17	255	[ e k p o r u ]- r- i	gordura			Ramirez 2020
1975	Achagua	GREEN	uléejii	u l e: j i	1	663	- - - u l e: j i - - - -		1425	green	Melendez 2011
1977	Baniwa	GREEN	hípole	h í p o l e	2	663	h í p o l e - - - - - -		1425	green	Ramirez 2001
1979	Baré	GREEN		k u r i n i	3	114	- - k u r i n i - - - -		1425	green	Oliveira 93
1981	Kabiyari	GREEN	puré	p u r é	4	663	- - p u r é - - - - - -		1425	green	Epps
1983	Piapoco	GREEN	ipùléeri	i p ù l é: ɾ i	5	663	- i p ù l é: ɾ i - - - -		1425	green	Epps
1985	Resigaro	GREEN	ipogí?	i p o g í ʔ	6	663	- i p o g í ʔ - - - - -		1425	green	Epps
1987	Tariana	GREEN		h i p o l í t e	7	663	h i p o l í t e - - - -		1425	green	Aikhenvald 2001
1989	Yukuna	GREEN	ipureni	i p u ɾ e n i	9	663	- i p u ɾ e n i - - - -		1425	green	Epps
1991	Warekena	GREEN		p ú ɾ e ɾ i	8	663	- - p ú ɾ e ɾ i - - - -		1425	green	Aikhenvald 2012
3034	Baniwa_Waliperidakenai	GREEN	hipoɽɛdaɽi	h i p o ɽ ɛ d a ɽ i	11	663	h i p o ɽ ɛ d a ɽ i - -	verde	1425	green	Bruzzi Alves da Silva 1961
3036	Baniwa_Hohoodene	GREEN	hipoɽɛdaɽi	h i p o ɽ ɛ d a ɽ i	4	663	h i p o ɽ ɛ d a ɽ i - -	verde	1425	green	Bruzzi Alves da Silva 1961
3040	Baniwa_Dzurema	GREEN	emĩdaɽi	e m ĩ d a ɽ i	2	112	e m ĩ d a ɽ i - - -	verde	1425	green	Bruzzi Alves da Silva 1961
3042	Baniwa_Mauliene	GREEN	emikatoani	e m i k a t o a n i	8	112	e m i k a t o a n i	verde	1425	green	Bruzzi Alves da Silva 1961
3044	Koripako_Kumadene	GREEN	ĩdaripoa	ĩ d a ɾ i p o a	7	112	- - ĩ d a ɾ i p o a	verde	1425	green	Bruzzi Alves da Silva 1961
3046	Tariana_Kumadene	GREEN	hipɔɾenĩpɛ	h i p ɔ ɾ e n ĩ p ɛ	6	663	h i p ɔ ɾ e n ĩ p ɛ - -	verde	1425	green	Bruzzi Alves da Silva 1961
3048	Baniwa_Kowaidakenai	GREEN	konenaɽikani	k o n e n a ɽ i k a n i	5	655		verde	1425	green	Bruzzi Alves da Silva 1961
3050	Baniwa_Dzawinai	GREEN	eːmidaɽika	eː m i d a ɽ i k a	14	112	eː m i d a ɽ i k a -	verde	1425	green	Bruzzi Alves da Silva 1961
3052	Tariana_Bruzzi	GREEN	hipoɾɛmanʊka	h i p o ɾ ɛ m a n ʊ k a	12	663	h i p o ɾ ɛ m a n ʊ k a	verde	1425	green	Bruzzi Alves da Silva 1961
3054	Koripako_aha	GREEN	hipoliadali	h i p o l i a d a l i	1	663	h i p o l i a d a l i -	verde	1425	green	Granadillo 2006
3056	Koripako_ehe	GREEN	hipule	h i p u l e	3	663	h i p u l e - - - - - -	verde	1425	green	Granadillo 2006
3058	Koripako_oho	GREEN	hipoledale	h i p o l e d a l e	10	663	h i p o l e d a l e - -	verde	1425	green	Granadillo 2006
3062	Koripako_name	GREEN	hipoledali	h i p o l e d a l i	9	663	h i p o l e d a l i - -	verde	1425	green	Granadillo 2006
3064	Werekena_Baniva	GREEN	puɾɛɾi	p u ɾ ɛ ɾ i	13	663	- - p u ɾ ɛ ɾ i - - - -	verde	1425	green	Bruzzi Alves da Silva 1961
1993	Achagua	HAIR (HEAD)	báinaʃi	b a i n a ʃ i	1	122	( - - ) - - b a i n a ʃ i		2648	hair	Melendez 2011
1997	Baniwa	HAIR (HEAD)	-tsíkole	ts í k o l e	2	118	( - - ) ts í k o l e		2648	hair	Ramirez 2001
1999	Baré	HAIR (HEAD)		n u i tʃ a	3	123	- - - n u i tʃ a - - - - - -		2648	hair	Oliveira 93
2001	Baré	HAIR (HEAD)		ii tʃ a	3	123	- - - - - ii tʃ a - - - - - -		2648	hair	Oliveira 93
2003	Kabiyari	HAIR (HEAD)	tʃuna	tʃ u n a	4	358	- - - - - - tʃ u n a - - - -		2648	hair	Epps
2005	Piapoco	HAIR (HEAD)	ichùna	i tʃ ù n a	5	358	- - - - - i tʃ ù n a - - - -		2648	hair	Epps
2007	Resigaro	HAIR (HEAD)	híve?áǰii?ó	h í v e ʔ á dʒ ii ʔ ó	6	124	h í v e ʔ á dʒ ii ʔ ó - - - -		2648	hair	Epps
2009	Tariana	HAIR (HEAD)		d í c̃ a	7	123	- - - - d í c̃ a - - - - - -		2648	hair	Aikhenvald 2001
2011	Tariana	HAIR (HEAD)		d í c̃ a ɾ e	7	123	- - - - d í c̃ a - ɾ e - - -		2648	hair	Aikhenvald 2001
2013	Yukuna	HAIR (HEAD)	wilaji	w i l a h i	9	258	- - w i l a h i - -		2648	hair	Epps
2015	Warekena	HAIR (HEAD)		n u tʃ i p a n a	8	122	( n u ) tʃ i p a - n a - -		2648	hair	Aikhenvald 2012
2019	Warekena	HAIR (HEAD)		n u w i t u	8	121	- - n u w i t u - - - - - -		2648	hair	Aikhenvald 2012
3090	Baniwa_Waliperidakenai	HAIR (HEAD)	tʃikowɛ	tʃ i k o w ɛ	11	118	( - - ) tʃ i k o w ɛ	cabelo	2648	hair	Bruzzi Alves da Silva 1961
3092	Baniwa_Hohoodene	HAIR (HEAD)	tʃikuɽɛ	tʃ i k u ɽ ɛ	4	118	( - - ) tʃ i k u ɽ ɛ	cabelo	2648	hair	Bruzzi Alves da Silva 1961
3094	Baniwa_Dzurema	HAIR (HEAD)	tʃikuwɛ	tʃ i k u w ɛ	2	118	( - - ) tʃ i k u w ɛ	cabelo	2648	hair	Bruzzi Alves da Silva 1961
3096	Baniwa_Mauliene	HAIR (HEAD)	ɽitʃikuɽɛ	ɽ i tʃ i k u ɽ ɛ	8	118	( ɽ i ) tʃ i k u ɽ ɛ	cabelo	2648	hair	Bruzzi Alves da Silva 1961
3098	Tariana_Kumadene	HAIR (HEAD)	watʃiaɾɛ	w a tʃ i a ɾ ɛ	6	123	- - - - w a tʃ i a ɾ ɛ - - -	cabelo	2648	hair	Bruzzi Alves da Silva 1961
3100	Baniwa_Kowaidakenai	HAIR (HEAD)	ɽitʃidape	ɽ i tʃ i d a p e	5	123	- - - ɽ - i tʃ i - - d a p e	cabelo	2648	hair	Bruzzi Alves da Silva 1961
3102	Baniwa_Dzawinai	HAIR (HEAD)	ɽitʃikuɽe	ɽ i tʃ i k u ɽ e	14	118	( ɽ i ) tʃ i k u ɽ e	cabelo	2648	hair	Bruzzi Alves da Silva 1961
3106	Tariana_Bruzzi	HAIR (HEAD)	litʃiaɾɛ	l i tʃ i a ɾ ɛ	12	123	- - - - l i tʃ i a ɾ ɛ - - -	cabelo	2648	hair	Bruzzi Alves da Silva 1961
3108	Koripako_aha	HAIR (HEAD)	litsikole	l i ts i k o l e	1	118	( l i ) ts i k o l e	cabelo	2648	hair	Granadillo 2006
3110	Koripako_ehe	HAIR (HEAD)	litsikule	l i ts i k u l e	3	118	( l i ) ts i k u l e	cabelo	2648	hair	Granadillo 2006
3112	Koripako_oho	HAIR (HEAD)	litsikole	l i ts i k o l e	10	118	( l i ) ts i k o l e	cabelo	2648	hair	Granadillo 2006
3114	Koripako_name	HAIR (HEAD)	litsikule	l i ts i k u l e	9	118	( l i ) ts i k u l e	cabelo	2648	hair	Granadillo 2006
3116	Werekena_Baniva	HAIR (HEAD)	nutʃipana	n u tʃ i p a n a	13	122	( n u ) tʃ i p a - n a - -	cabelo	2648	hair	Bruzzi Alves da Silva 1961
5011	Kauixana	HAIR (HEAD)	pé-la	p é- l a	15	21539	p é- l a	cabelo			
6102	Yumana	HAIR (HEAD)	[u]hlasá	[ u ] h l a s á	16	258	[ u ] h l a s á - -	cabelo			Ramirez 2020
6224	Passé	HAIR (HEAD)	lesapa	l e s a p a	17	258	- - - - l e s a p a	cabelo			Ramirez 2020
6228	Passé	HAIR (HEAD)	iulesa	iu l e s a	17	258	- iu - - l e s a - -	cabelo			Ramirez 2020
6229	Passé	HAIR (HEAD)	ntʃoi	n tʃ oi	17		n tʃ oi	cabelo			Ramirez 2020
2021	Achagua	HAND	káhiʃi	k a h i ʃ i	1	21540	- - k a h i ʃ i		1277	hand	Melendez 2011
2023	Baniwa	HAND	-káapi	k á a p i	2	21540	- - k á a p i -		1277	hand	Ramirez 2001
2025	Baré	HAND		kʰ a b i	3	21540	- - kʰ a b i - -		1277	hand	Oliveira 93
2027	Kabiyari	HAND	kaapi	k aa p i	4	21540	- - k aa p i - -		1277	hand	Epps
2029	Piapoco	HAND	cáapi	k á: p i	5	21540	- - k á: p i - -		1277	hand	Epps
2031	Resigaro	HAND	-ké	k é	6	40	( - - ) k é - - ( - - )		1277	hand	Allin 1979
2033	Tariana	HAND		k a p í	7	21540	- - k a p í - -		1277	hand	Aikhenvald 2001
2035	Yukuna	HAND	háte'elahi	h á t e ʔ e l a h i	9	373			1277	hand	Epps
2037	Warekena	HAND		n a: p i	8	125	- - n a: p i		1277	hand	Aikhenvald 2012
3128	Baniwa_Waliperidakenai	HAND	ɽikaːpi	ɽ i k aː p i	11	21540	ɽ i k aː p i - -	mão	1277	hand	Bruzzi Alves da Silva 1961
3130	Baniwa_Hohoodene	HAND	pakaːpi	p a k aː p i	4	21540	p a k aː p i - -	mão	1277	hand	Bruzzi Alves da Silva 1961
3132	Baniwa_Dzurema	HAND	ɽinápa	ɽ i n a p a	2	125	ɽ i n a p a	mão	1277	hand	Bruzzi Alves da Silva 1961
3134	Baniwa_Mauliene	HAND	nukapi	n u k a p i	8	21540	n u k a p i - -	mão	1277	hand	Bruzzi Alves da Silva 1961
3136	Koripako_Kumadene	HAND	nukaːpi	n u k aː p i	7	21540	n u k aː p i - -	mão	1277	hand	Bruzzi Alves da Silva 1961
3138	Tariana_Kumadene	HAND	wakapimɐ	w a k a p i m ɐ	6	21540	w a k a p i m ɐ	mão	1277	hand	Bruzzi Alves da Silva 1961
3140	Baniwa_Kowaidakenai	HAND	nukaːpi	n u k aː p i	5	21540	n u k aː p i - -	mão	1277	hand	Bruzzi Alves da Silva 1961
3142	Baniwa_Dzawinai	HAND	nukaːpi	n u k aː p i	14	21540	n u k aː p i - -	mão	1277	hand	Bruzzi Alves da Silva 1961
3144	Tariana_Bruzzi	HAND	pakapi	p a k a p i	12	21540	p a k a p i - -	mão	1277	hand	Bruzzi Alves da Silva 1961
3146	Koripako_aha	HAND	likaːpi	l i k aː p i	1	21540	l i k aː p i - -	mão	1277	hand	Granadillo 2006
3150	Koripako_ehe	HAND	likaːpi	l i k aː p i	3	21540	l i k aː p i - -	mão	1277	hand	Granadillo 2006
3152	Koripako_oho	HAND	likaːpi	l i k aː p i	10	21540	l i k aː p i - -	mão	1277	hand	Granadillo 2006
3154	Koripako_name	HAND	likaːpi	l i k aː p i	9	21540	l i k aː p i - -	mão	1277	hand	Granadillo 2006
3156	Werekena_Baniva	HAND	naːpi	n aː p i	13	125	- - n aː p i	mão	1277	hand	Bruzzi Alves da Silva 1961
5037	Kauixana	HAND	káapi	k áa p i	15	21540	- - k áa p i - -	mão			
6140	Yumana	HAND	kapi	k a p i	16	21540	- - k a p i - -	mão			Ramirez 2020
6144	Yumana	HAND	kabi	k a b i	16	21540	- - k a b i - -	mão			Ramirez 2020
6227	Passé	HAND	kapi	k a p i	17	21540	- - k a p i - -	mão			Ramirez 2020
6232	Passé	HAND	kapolhe	k a p o lh e	17	21540	- - k a p o lh e	mão			Ramirez 2020
2041	Achagua	HEAD	wítaʃi	w i t a ʃ i	1	256	- - - - w i - t a ʃ i - - - -		1256	head	Melendez 2011
2043	Baniwa	HEAD	-hiwída	h i w í d a	2	256	- - h i w í - d a - - - - - -		1256	head	Ramirez 2001
2045	Baré	HEAD		n u d u s i a	3	723			1256	head	Oliveira 93
2047	Kabiyari	HEAD	hiwíta	h i w í t a	4	256	- - h i w í - t a - - - - - -		1256	head	Epps
2049	Piapoco	HEAD	[nu]iwita	n u i w i t a	5	256	n u - i w i - t a - - - - - -		1256	head	Epps
2051	Resigaro	HEAD	híveú	h í v e ú	6	256	- - h í v e - - ú - - - - - -		1256	head	Epps
2053	Tariana	HEAD		dh i w í d a	7	256	- - dh i w í - d a - - - - - -		1256	head	Aikhenvald 2001
2055	Tariana	HEAD		d i wh í d a	7	256	- - d i wh í - d a - - - - - -		1256	head	Aikhenvald 2001
2057	Yukuna	HEAD	wíla'aruji	w í l a ʔ a ɾ u h i	9	256	- - - - w í - l a ʔ a ɾ u h i		1256	head	Epps
2059	Warekena	HEAD		n ú b u h u	8	723			1256	head	Aikhenvald 2012
3158	Baniwa_Waliperidakenai	HEAD	hiwida	h i w i d a	11	256	- - h i w i - d a - - - - - -	cabeça	1256	head	Bruzzi Alves da Silva 1961
3160	Baniwa_Hohoodene	HEAD	hiwida	h i w i d a	4	256	- - h i w i - d a - - - - - -	cabeça	1256	head	Bruzzi Alves da Silva 1961
3162	Baniwa_Dzurema	HEAD	hiwida	h i w i d a	2	256	- - h i w i - d a - - - - - -	cabeça	1256	head	Bruzzi Alves da Silva 1961
3164	Baniwa_Mauliene	HEAD	hiwída	h i w í d a	8	256	- - h i w í - d a - - - - - -	cabeça	1256	head	Bruzzi Alves da Silva 1961
3166	Koripako_Kumadene	HEAD	hiwida	h i w i d a	7	256	- - h i w i - d a - - - - - -	cabeça	1256	head	Bruzzi Alves da Silva 1961
3168	Tariana_Kumadene	HEAD	wahujda	w a h u j d a	6	256	- w a h u j - d a - - - - - -	cabeça	1256	head	Bruzzi Alves da Silva 1961
3172	Baniwa_Kowaidakenai	HEAD	hiwida	h i w i d a	5	256	- - h i w i - d a - - - - - -	cabeça	1256	head	Bruzzi Alves da Silva 1961
3174	Baniwa_Dzawinai	HEAD	hiwida	h i w i d a	14	256	- - h i w i - d a - - - - - -	cabeça	1256	head	Bruzzi Alves da Silva 1961
3176	Tariana_Bruzzi	HEAD	ɾihw̥ida	ɾ i wʰ i d a	12	256	- ɾ - i wʰ i - d a - - - - - -	cabeça	1256	head	Bruzzi Alves da Silva 1961
3178	Koripako_aha	HEAD	liwida	l i w i d a	1	256	- l - i w i - d a - - - - - -	cabeça	1256	head	Granadillo 2006
3180	Koripako_ehe	HEAD	liwida	l i w i d a	3	256	- l - i w i - d a - - - - - -	cabeça	1256	head	Granadillo 2006
3182	Koripako_oho	HEAD	liwida	l i w i d a	10	256	- l - i w i - d a - - - - - -	cabeça	1256	head	Granadillo 2006
3184	Koripako_name	HEAD	liwida	l i w i d a	9	256	- l - i w i - d a - - - - - -	cabeça	1256	head	Granadillo 2006
3186	Werekena_Baniva	HEAD	nubuhɐ̃	n u b u h ɐ̃	13	723		cabeça	1256	head	Bruzzi Alves da Silva 1961
5010	Kauixana	HEAD	hiwá	h i w á	15	256	- - h i w á - - - - - - - - -	cabeça			
6103	Yumana	HEAD	[u]hla	[ u ] h l a	16	256	[ - - - u ] h l a - - - - - -	cabeça			Ramirez 2020
6105	Yumana	HEAD	s-oma-ʃumi	s- o m a- ʃ u m i	16		s- o m a- ʃ u m i	cabeça			Ramirez 2020
6221	Passé	HEAD	iuhla	i u h l a	17	256	- - - i u - h l a - - - - - -	cabeça			Ramirez 2020
6226	Passé	HEAD	oopá	oo p á	17		oo p á	cabeça			Ramirez 2020
2063	Achagua	HEAR	éemeri	e: m e r i	1	21545	- - - - e: m e r i - - - -		1408	hear	Melendez 2011
2065	Baniwa	HEAR	-hima	h i m a	2	21545	- - h - i m a - - - - - -		1408	hear	Ramirez 2001
2067	Baniwa	HEAR	-himeeta	h i m ee t a	2	21545	- - h - i m ee t a - - - -		1408	hear	Ramirez 2001
2069	Baré	HEAR		t e m u d a	3	21545	- - t - e m u d a - - - -		1408	hear	Oliveira 93
2071	Kabiyari	HEAR	heme	h e m e	4	21545	- - h - e m e - - - - - -		1408	hear	Epps
2073	Piapoco	HEAR	émìaca	é m ì a k a	5	21545	- - - - é m ì a k a - - -		1408	hear	Epps
2075	Resigaro	HEAR	hé?mú	h é ʔ m ú	6	21545	- - h é ʔ m ú - - - - - -		1408	hear	Epps
2077	Tariana	HEAR	-híma	h í m a	7	21545	- - h - í m a - - - - - -		1408	hear	Ramirez 2001
2079	Yukuna	HEAR	jema'akaje	h e m a ʔ a k a h e	9	21545	- - h - e m a ʔ a k a h e		1408	hear	Epps
2081	Warekena	HEAR		e d a	8	101	e d a - - - - - - - - - -		1408	hear	Aikhenvald 2012
3220	Baniwa_Waliperidakenai	HEAR	hjũmaka	h j ũ m a k a	11	21545	- - h j ũ m a k a - - - -	ouvir	1408	hear	Bruzzi Alves da Silva 1961
3222	Baniwa_Hohoodene	HEAR	wʰeːma	wʰ eː m a	4	21545	- - wʰ - eː m a - - - - - -	ouvir	1408	hear	Bruzzi Alves da Silva 1961
3224	Baniwa_Dzurema	HEAR	iʰmɛ̃tsɯ	iʰ m ɛ̃ ts ɯ	2	21545	- - - - iʰ m ɛ̃ ts ɯ - - - -	ouvir	1408	hear	Bruzzi Alves da Silva 1961
3226	Baniwa_Mauliene	HEAR	whiːmaka	wʰ iː m a k a	8	21545	- - wʰ - iː m a k a - - - -	ouvir	1408	hear	Bruzzi Alves da Silva 1961
3228	Koripako_Kumadene	HEAR	hima	h i m a	7	21545	- - h - i m a - - - - - -	ouvir	1408	hear	Bruzzi Alves da Silva 1961
3230	Baniwa_Kowaidakenai	HEAR	himaka	h i m a k a	5	21545	- - h - i m a k a - - - -	ouvir	1408	hear	Bruzzi Alves da Silva 1961
3232	Baniwa_Dzawinai	HEAR	hima	h i m a	14	21545	- - h - i m a - - - - - -	ouvir	1408	hear	Bruzzi Alves da Silva 1961
3234	Tariana_Bruzzi	HEAR	ãũhemãnipɛ	ã ũ h e m ã n i p ɛ	12	21545	ã ũ h - e m ã n i p ɛ - -	ouvir	1408	hear	Bruzzi Alves da Silva 1961
3236	Koripako_aha	HEAR	himikada	h i m i k a d a	1	21545	- - h - i m i k a d a - -	ouvir	1408	hear	Granadillo 2006
3240	Koripako_ehe	HEAR	himaketi	h i m a k e t i	3	21545	- - h - i m a k e t i - -	ouvir	1408	hear	Granadillo 2006
3242	Koripako_oho	HEAR	himaketi	h i m a k e t i	10	21545	- - h - i m a k e t i - -	ouvir	1408	hear	Granadillo 2006
3244	Koripako_name	HEAR	himiketi	h i m i k e t i	9	21545	- - h - i m i k e t i - -	ouvir	1408	hear	Granadillo 2006
5051	Kauixana	HEAR	henokota	h e n o k o t a	15	21544	h e n o k o t a	ouvir			
6004	Kauixana	HEAR	hima	h i m a	15	21545	- - h - i m a - - - - - -				
6110	Yumana	HEAR	atʃá	a tʃ á	16		a tʃ á	ouvir			Ramirez 2020
6262	Passé	HEAR	oɨ	oɨ	17		oɨ	ouvir			Ramirez 2020
2087	Achagua	HEART	wówaʃi	w o w a ʃ i	1	111	- - w o w a ʃ i		1223	heart	Melendez 2011
2091	Baniwa	HEART	-kaale	k aa l e	2	735	( - - ) k aa - l e - -		1223	heart	Ramirez 2001
2093	Baré	HEART		h a k a n i	3	735	( h a ) k a - n i - -		1223	heart	Oliveira 93
2095	Kabiyari	HEART	kareta	k a r e t a	4	735	( - - ) k a - r e t a		1223	heart	Epps
